Epoch,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Train Fscore overall,Train Fscore seen,Train Fscore unseen
58,0.5863401041749126,0.5863401041749126,0.0,0.7746792985983773,0.8090309767343855,0.0
59,0.5939667993829156,0.5939667993829156,0.0,0.7746916639251304,0.8292574911141724,0.0
60,0.6058148406143231,0.6058148406143231,0.0,0.7898739074760288,0.8279771873764952,0.0
61,0.6074800735744941,0.6074800735744941,0.0,0.790828407324436,0.8275952719224487,0.0
62,0.6208670058864612,0.6208670058864612,0.0,0.794186488753661,0.8439556053697277,0.0
63,0.5943488870372574,0.5943488870372574,0.0,0.7913133107756147,0.8399610294714622,0.0
64,0.6296755016101065,0.6296755016101065,0.0,0.7452381319341849,0.825425961181556,0.0
65,0.5888940223967614,0.5888940223967614,0.0,0.7843751104201265,0.829208184026369,0.0
66,0.6254723453375295,0.6254723453375295,0.0,0.803158822683814,0.8515652987302472,0.0
67,0.5946337226136473,0.5946337226136473,0.0,0.8170846198137312,0.8495774316805379,0.0
68,0.6050390543235175,0.6050390543235175,0.0,0.8089288210042926,0.8694589918596993,0.0
69,0.6106765174561786,0.6106765174561786,0.0,0.8294330525643007,0.8716230787120235,0.0
70,0.6260609231484712,0.6260609231484712,0.0,0.8341118198730499,0.8802800217417406,0.0
71,0.6241602286212491,0.6241602286212491,0.0,0.8046456827728463,0.8766761599049007,0.0
72,0.6158144548239477,0.6158144548239477,0.0,0.8303728899762584,0.8846530510496607,0.0
73,0.6224548550370976,0.6224548550370976,0.0,0.8489510155198434,0.881021115757206,0.0
74,0.6087956895296345,0.6087956895296345,0.0,0.8475880110268211,0.8977424900470503,0.0
75,0.6168464730290457,0.6168464730290457,0.0,0.8807479681042789,0.9090942860726088,0.0
76,0.6130858978610922,0.6130858978610922,0.0,0.8562217923920051,0.9049387448687847,0.0
77,0.5952356687898089,0.5952356687898089,0.0,0.838128218160725,0.895405130865158,0.0
78,0.6160077198786876,0.6160077198786876,0.0,0.8800216904723446,0.9042423779004296,0.0
79,0.6065513433934486,0.6065513433934486,0.0,0.8777329453942813,0.9165216760910542,0.0
80,0.6070824786421116,0.6070824786421116,0.0,0.8861674751201294,0.9059885394433923,0.0
81,0.6145986050024435,0.6145986050024435,0.0,0.8514028970584795,0.8942243642857768,0.0
82,0.610983055709222,0.610983055709222,0.0,0.8792219420286035,0.9156056438719362,0.0
83,0.6098565096536699,0.6098565096536699,0.0,0.8768011554023567,0.9174794575962649,0.0
84,0.6169196347584205,0.6169196347584205,0.0,0.8704449746417908,0.9088545956891125,0.0
85,0.6149263310637347,0.6149263310637347,0.0,0.8935554127473827,0.9255053654470117,0.0
86,0.6100687929956223,0.6100687929956223,0.0,0.8579961712856539,0.9071360815480477,0.0
87,0.6156624197720089,0.6156624197720089,0.0,0.9045573378826565,0.937323605597435,0.0
88,0.6184823859417541,0.6184823859417541,0.0,0.8864498199726348,0.9303735207000918,0.0
89,0.6112088044653339,0.6112088044653339,0.0,0.881283217980926,0.9256702872851497,0.0
90,0.6137342434021882,0.6137342434021882,0.0,0.9003715052232731,0.9441285998013903,0.0
91,0.6004560824093732,0.6004560824093732,0.0,0.844620397896181,0.9137063939725953,0.0
92,0.6156324648630632,0.6156324648630632,0.0,0.8952560013093551,0.9426352541930432,0.0
93,0.6139627972686602,0.6139627972686602,0.0,0.8967118290312321,0.9419967491373222,0.0
94,0.5910618279569892,0.5910618279569892,0.0,0.9186663115632427,0.9450035339778537,0.0
95,0.5805022411217101,0.5805022411217101,0.0,0.9158406839987621,0.9478915214394013,0.0
96,0.6194057688137062,0.6194057688137062,0.0,0.8758231058118476,0.9295840770935931,0.0
97,0.6066801619433199,0.6066801619433199,0.0,0.9077244406672904,0.9559639286879653,0.0
98,0.5999876463139688,0.5999876463139688,0.0,0.9156383668229542,0.9512323376191625,0.0
99,0.608006329113924,0.608006329113924,0.0,0.9045635417330607,0.9530266679206887,0.0
100,0.6073331964287461,0.6073331964287461,0.0,0.9267643361885134,0.9597891707904695,0.0
101,0.6168100157768843,0.6168100157768843,0.0,0.89096918767507,0.9579784102910369,0.0
102,0.6109464798850575,0.6109464798850575,0.0,0.9146129547219818,0.9596603803633758,0.0
103,0.583697534427311,0.583697534427311,0.0,0.9340788397875803,0.9592333179124981,0.0
104,0.6324319283849309,0.6324319283849309,0.0,0.8785469943653902,0.9493334285997661,0.0
105,0.6034226804123711,0.6034226804123711,0.0,0.8822829115481814,0.9448952453321754,0.0
106,0.6109918010577338,0.6109918010577338,0.0,0.905206618906463,0.9686025517372572,0.0
107,0.5912802250772228,0.5912802250772228,0.0,0.9151992592715466,0.9607903758648632,0.0
108,0.6364313915075336,0.6364313915075336,0.0,0.9019774953839912,0.9661607920622368,0.0
109,0.6044342885375494,0.6044342885375494,0.0,0.9248334674765708,0.9686181118728379,0.0
110,0.5873456237694649,0.5873456237694649,0.0,0.9386071931135402,0.965059621871132,0.0
111,0.592963308043835,0.592963308043835,0.0,0.8693551108906536,0.9208825073458393,0.0
112,0.6119895313811663,0.6119895313811663,0.0,0.9242129657528961,0.9681150383838063,0.0
113,0.6029247819529149,0.6029247819529149,0.0,0.9395294005949744,0.9736297132289953,0.0
114,0.5848344095766775,0.5848344095766775,0.0,0.8532851029446972,0.9065814531839884,0.0
115,0.6095215260017051,0.6095215260017051,0.0,0.9034930398792789,0.9526631650845208,0.0
116,0.6129808766087126,0.6129808766087126,0.0,0.9289099729558812,0.9688855212561418,0.0
117,0.6093710418702276,0.6093710418702276,0.0,0.9137631557218071,0.9569067130988989,0.0
118,0.5781291989664084,0.5781291989664084,0.0,0.9333271810015997,0.9757131891987163,0.0
119,0.5965642645229209,0.5965642645229209,0.0,0.9559474692774013,0.9821783407848982,0.0
120,0.6100436567066636,0.6100436567066636,0.0,0.9082417708371907,0.9545848885564152,0.0
121,0.6250988353456566,0.6250988353456566,0.0,0.9447320489128994,0.9758741909196976,0.0
122,0.6015647554708701,0.6015647554708701,0.0,0.9307546280660455,0.977147399299624,0.0
123,0.5965453352820005,0.5965453352820005,0.0,0.9604054279054279,0.9765014447991704,0.0
124,0.610613810741688,0.610613810741688,0.0,0.9408770210153279,0.9815162841114655,0.0
125,0.6139202979205891,0.6139202979205891,0.0,0.9537149903953329,0.9841711651821888,0.0
126,0.5849439371170962,0.5849439371170962,0.0,0.9465056884142093,0.9797758096402367,0.0
127,0.6223660195785632,0.6223660195785632,0.0,0.9199072744866601,0.9729380957638902,0.0
128,0.6258029576724684,0.6258029576724684,0.0,0.948466722300074,0.9829745795550111,0.0
129,0.5882165351191899,0.5882165351191899,0.0,0.9490174292672525,0.9792612074044872,0.0
130,0.6099833073070917,0.6099833073070917,0.0,0.9077868669799147,0.9658606379825341,0.0
131,0.5931677018633541,0.5931677018633541,0.0,0.9254963209023426,0.9832645645492673,0.0
132,0.6195367046664826,0.6195367046664826,0.0,0.9332068979811798,0.9783585082028992,0.0
133,0.6290198559205109,0.6290198559205109,0.0,0.9371324016171096,0.9836984021870171,0.0
134,0.5989943897533608,0.5989943897533608,0.0,0.9461684029673971,0.9856457301171099,0.0
135,0.5894556474453382,0.5894556474453382,0.0,0.9483319177180658,0.9808066572488907,0.0
136,0.6077607475082194,0.6077607475082194,0.0,0.9392571428571429,0.9872813001584844,0.0
137,0.6245478824073685,0.6245478824073685,0.0,0.9420209091666218,0.9868672428642001,0.0
138,0.5944195173450535,0.5944195173450535,0.0,0.9413755686465359,0.9700911383186304,0.0
139,0.609399148102077,0.609399148102077,0.0,0.9547763839685642,0.9762999882754716,0.0
140,0.6140322580645162,0.6140322580645162,0.0,0.9698208092767499,0.9882840392745046,0.0
141,0.6295352480417755,0.6295352480417755,0.0,0.9573860005141483,0.985731410709225,0.0
142,0.6119480519480519,0.6119480519480519,0.0,0.9441685031987035,0.9820159786950733,0.0
143,0.6176490770603171,0.6176490770603171,0.0,0.9597352302650323,0.9857463564123579,0.0
144,0.623044893633129,0.623044893633129,0.0,0.9495649534601376,0.9868187633938346,0.0
145,0.6081047650628728,0.6081047650628728,0.0,0.9659873485736457,0.9859419176654912,0.0
146,0.6175147538277413,0.6175147538277413,0.0,0.9557908261903756,0.9886537071250703,0.0
147,0.623724037313321,0.623724037313321,0.0,0.9558165753264373,0.9840317544604216,0.0
148,0.6016616372640049,0.6016616372640049,0.0,0.9373167352484093,0.9745665560563287,0.0
149,0.6243929732697098,0.6243929732697098,0.0,0.9527310459923555,0.9880687320939869,0.0
