Epoch,Learning Rate,Rho,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Topic Fscore,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.001,0.0,0.5645974071402025,0.5645974071402025,0.0,0.0,0.4535750550165537,0.5597969939086204,0.0
1,0.001,0.0,0.5582327119736378,0.5582327119736378,0.0,0.0,0.4813933232302214,0.552725249792272,0.0
2,0.001,0.0,0.5537424462512655,0.5537424462512655,0.0,0.31879285037438915,0.45468927039739077,0.54997649566073,0.0
3,0.001,0.0,0.5517836250328311,0.5517836250328311,0.0,0.4946880797984933,0.44944963645780645,0.5511463562134452,0.0
4,0.001,0.0,0.5645974071402025,0.5645974071402025,0.0,0.6120019136992672,0.4573345164880096,0.5597969939086204,0.0
5,0.001,0.0,0.5611794752728118,0.5611794752728118,0.0,0.6546729224579684,0.4661645944781211,0.5610394901191983,0.0
6,0.001,0.0,0.5676719006859021,0.5676719006859021,0.0,0.6413913924478123,0.46368686076391263,0.5624742263118274,0.0
7,0.001,0.0,0.5400221506242449,0.5400221506242449,0.0,0.675386189258312,0.4451585628757234,0.5404682366329546,0.0
8,0.001,0.0,0.5672672672672673,0.5672672672672673,0.0,0.6992699821897731,0.47865490521090914,0.5654309777897348,0.0
9,0.001,0.0,0.5490462489343564,0.5490462489343564,0.0,0.6945547463164555,0.45092053802786325,0.54878099094133,0.0
10,0.001,0.0,0.5306468584720184,0.5306468584720184,0.0,0.710074224462214,0.4540450681222077,0.5332859827748062,0.0
11,0.001,0.0,0.5796882855706386,0.5796882855706386,0.0,0.7221048182586643,0.5266189968461419,0.5735528693766054,0.0
12,0.001,0.0,0.56748112998113,0.56748112998113,0.0,0.7376828156499184,0.48994803932563263,0.5680719647778024,0.0
13,0.001,0.0,0.5874250056599503,0.5874250056599503,0.0,0.7364654098390514,0.5226368694704225,0.5871626236819318,0.0
14,0.001,0.0,0.5305394463289201,0.5305394463289201,0.0,0.7440293355271588,0.461643936048609,0.5674587592620302,0.0
15,0.001,0.0,0.6163793946745446,0.6163793946745446,0.0,0.7413451395326535,0.509542425257828,0.6159532972067332,0.0
16,0.001,0.0,0.5792999726551818,0.5792999726551818,0.0,0.7476353284332751,0.4736886945825169,0.5820312726808223,0.0
17,0.001,0.0,0.6235081856729663,0.6235081856729663,0.0,0.7552691388002576,0.5382260148508553,0.6329167047613242,0.0
