Epoch,Learning Rate,Rho,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Topic Fscore,Train Fscore overall,Train Fscore seen,Train Fscore unseen
68,0.0007730551756939455,0.8510641096679439,0.594409282700422,0.594409282700422,0.0,0.004920049200492004,0.4550601015164911,0.5680367813208002,0.0
69,0.0007663029554391028,0.8692493331488547,0.594409282700422,0.594409282700422,0.0,0.0,0.4551563105892891,0.5677408626973759,0.0
70,0.0007598356856515926,0.8853516482022625,0.5972222222222223,0.5972222222222223,0.0,0.0015999999999999999,0.45524397951721207,0.5681850620502784,0.0
71,0.0007536324264832723,0.8995774536194672,0.5948438134072586,0.5948438134072586,0.0,0.011075949367088608,0.4549425339861841,0.5680597605182479,0.0
72,0.0007476743906106103,0.9121203692077176,0.5972222222222223,0.5972222222222223,0.0,0.007936507936507936,0.45622308572852505,0.5691003867161926,0.0
73,0.000741944662736501,0.9231600289968693,0.5904936760505916,0.5904936760505916,0.0,0.0015999999999999999,0.45426258669041053,0.5689191839968615,0.0
74,0.0007364279629037998,0.932861553437035,0.5790830992624715,0.5790830992624715,0.0,0.020375644946653282,0.45655484389005085,0.5772018614670791,0.0
75,0.0007311104457090248,0.9413755384972873,0.5877175697865353,0.5877175697865353,0.0,0.0,0.4529350051970123,0.5734788981171784,0.0
76,0.0007259795291154771,0.9488384233759848,0.5916166065945802,0.5916166065945802,0.0,0.0,0.45822157365912575,0.5776173981156236,0.0
77,0.000721023747812814,0.9553731226019353,0.533931382625779,0.533931382625779,0.0,0.0,0.4554458585857708,0.5603539174991404,0.0
78,0.0007162326270441587,0.9610898308636138,0.5911490116309392,0.5911490116309392,0.0,0.0,0.4563105367234451,0.5760375727637536,0.0
79,0.0007115965735877551,0.9660869289795986,0.5936187269520603,0.5936187269520603,0.0,0.0,0.5030847734027722,0.5831199784723023,0.0
80,0.0007071067811865475,0.9704519366134539,0.5741712486596244,0.5741712486596244,0.0,0.10450748607089103,0.44968170554174447,0.5698946440248293,0.0
81,0.0007027551482022702,0.9742624716078951,0.5751154206772137,0.5751154206772137,0.0,0.003194888178913738,0.4578886564653618,0.5846489935681843,0.0
82,0.0006985342056580096,0.9775871873563142,0.5874073830865374,0.5874073830865374,0.0,0.0015999999999999999,0.4731746670608391,0.5871565430085609,0.0
83,0.000694437054145595,0.9804866687508975,0.5985683987274655,0.5985683987274655,0.0,0.004777070063694268,0.46356952762326403,0.584321640079944,0.0
84,0.0006904573083274565,0.9830142742967114,0.5592494455987851,0.5592494455987851,0.0,0.004777070063694268,0.45128386336866905,0.5767183894326411,0.0
85,0.0006865890479690393,0.9852169173114362,0.5733483725427007,0.5733483725427007,0.0,0.03136467758122716,0.4883576247946546,0.6050635236456069,0.0
86,0.0006828267746069694,0.9871357830661625,0.5806447963800905,0.5806447963800905,0.0,0.01572327044025157,0.46801716223934686,0.5939967798206357,0.0
87,0.0006791653730973353,0.9888069815508203,0.5554644168424342,0.5554644168424342,0.0,0.0,0.4536955862934823,0.5813276499464657,0.0
88,0.0006756000774035172,0.9902621375124827,0.6061847495705036,0.6061847495705036,0.0,0.003194888178913738,0.47061439137863637,0.5937423010593742,0.0
89,0.0006721264400785209,0.9915289207183131,0.6307360994523723,0.6307360994523723,0.0,0.007936507936507936,0.49035554076387644,0.6157165047120478,0.0
90,0.0006687403049764221,0.9926315202011282,0.6248640625080532,0.6248640625080532,0.0,0.0015999999999999999,0.5158056803048079,0.6363895979934037,0.0
91,0.0006654377827941901,0.993591066684886,0.5802751703741802,0.5802751703741802,0.0,0.0,0.48866490144008484,0.6242507681729429,0.0
92,0.0006622152291011696,0.9944260075619156,0.5959280496962249,0.5959280496962249,0.0,0.0015999999999999999,0.5011517288744739,0.6288929905558999,0.0
93,0.0006590692245607205,0.9951524387820521,0.5993889974616438,0.5993889974616438,0.0,0.0,0.5133507273854511,0.6392962269860539,0.0
94,0.0006559965570884769,0.9957843978759133,0.552071416898186,0.552071416898186,0.0,0.003194888178913738,0.4924933071099853,0.645550200463092,0.0
95,0.0006529942057256104,0.9963341221150144,0.603855007447441,0.603855007447441,0.0,0.0,0.5372247189341438,0.6553727270371043,0.0
96,0.0006500593260343691,0.9968122755433939,0.6215331278890601,0.6215331278890601,0.0,0.0015999999999999999,0.5598461495269378,0.6940609368170867,0.0
97,0.0006471892368478447,0.9972281483227241,0.6041868579182011,0.6041868579182011,0.0,0.0,0.5237321034517421,0.6617205449137444,0.0
98,0.0006443814082270685,0.9975898315324421,0.5959454290450084,0.5959454290450084,0.0,0.0015999999999999999,0.5323174089689897,0.6778669422857533,0.0
99,0.0006416334504967062,0.9979043702699659,0.6053047843928382,0.6053047843928382,0.0,0.0,0.5830122295232418,0.70006803929961,0.0
100,0.0006389431042462725,0.9981778976111988,0.6113554578168732,0.6113554578168732,0.0,0.0015999999999999999,0.567263080351532,0.6947346167453339,0.0
101,0.0006363082311973169,0.9984157517232095,0.606903188888311,0.606903188888311,0.0,0.0015999999999999999,0.512438861803789,0.641175918979745,0.0
102,0.0006337268058487423,0.9986225781718534,0.5869107795003266,0.5869107795003266,0.0,0.0,0.6015897841142317,0.7026832460971413,0.0
103,0.0006311969078225889,0.9988024192384612,0.6177591036414565,0.6177591036414565,0.0,0.0015999999999999999,0.5795760157522013,0.7141230893858321,0.0
104,0.0006287167148414678,0.9989587918517782,0.6115084997708806,0.6115084997708806,0.0,0.0,0.533937580806773,0.7168242122719735,0.0
105,0.0006262844962765469,0.999094755553519,0.5945099799119545,0.5945099799119545,0.0,0.006359300476947535,0.5761925619727415,0.7245937681150305,0.0
106,0.00062389860721175,0.9992129717473468,0.6181749167850816,0.6181749167850816,0.0,0.0015999999999999999,0.5844118563718976,0.7336255406356603,0.0
107,0.0006215574829757324,0.9993157553304706,0.6190049828713797,0.6190049828713797,0.0,0.0,0.5762657368045759,0.7457049726735779,0.0
108,0.0006192596340984008,0.9994051196730636,0.6025172461053497,0.6025172461053497,0.0,0.0,0.5613130307150304,0.7068425729078958,0.0
109,0.0006170036416533054,0.9994828157919013,0.5957429255011963,0.5957429255011963,0.0,0.0,0.56709285199461,0.7193617055330591,0.0
110,0.0006147881529512644,0.9995503664595333,0.606875614439911,0.606875614439911,0.0,0.0,0.5996118378178806,0.753569496965232,0.0
111,0.0006126118775541336,0.9996090958976509,0.6246250550260544,0.6246250550260544,0.0,0.0,0.5866097707416638,0.7404658123288655,0.0
112,0.0006104735835807844,0.9996601556217168,0.6193482069175196,0.6193482069175196,0.0,0.0,0.5786434180424164,0.7437421077215852,0.0
113,0.0006083720942801393,0.9997045469322421,0.6078435684168284,0.6078435684168284,0.0,0.0,0.602929666603057,0.7330074725383443,0.0
114,0.0006063062848485936,0.9997431404851738,0.5705468976343999,0.5705468976343999,0.0,0.0,0.5899116907077613,0.7248516484582694,0.0
115,0.0006042750794713537,0.9997766933187409,0.6096001559416193,0.6096001559416193,0.0,0.0,0.5973224271947017,0.7620190310882435,0.0
116,0.0006022774485691838,0.9998058636658407,0.5933080116798979,0.5933080116798979,0.0,0.0,0.5973546420756486,0.7736585222211589,0.0
117,0.0006003124062338072,0.9998312238388316,0.6042075262064635,0.6042075262064635,0.0,0.0,0.5816269777918128,0.7828694724629571,0.0
118,0.0005983790078367693,0.9998532714367245,0.6136665192392747,0.6136665192392747,0.0,0.0,0.6119701584285675,0.7632860542724449,0.0
119,0.0005964763477979743,0.9998724390925484,0.6119082108942081,0.6119082108942081,0.0,0.0,0.6263039339077678,0.7817699479388015,0.0
120,0.0005946035575013606,0.9998891029505543,0.6171661910542829,0.6171661910542829,0.0,0.0,0.6086687148789502,0.7873301146203846,0.0
121,0.0005927598033463077,0.9999035900383997,0.6135777145503871,0.6135777145503871,0.0,0.0015999999999999999,0.6152785979304931,0.7690155134162968,0.0
122,0.000590944284924382,0.9999161846780742,0.6148264407727121,0.6148264407727121,0.0,0.0,0.6187803621812715,0.7926660027471419,0.0
123,0.0005891562333119389,0.9999271340606983,0.6303252629004648,0.6303252629004648,0.0,0.0,0.6298285993667744,0.7901704528958253,0.0
124,0.0005873949094699213,0.9999366530940776,0.6109467455621302,0.6109467455621302,0.0,0.0,0.5901457808112259,0.788312414912068,0.0
125,0.0005856596027429395,0.9999449286177706,0.6216276477146043,0.6216276477146043,0.0,0.0,0.6465135090530851,0.7974761377299924,0.0
126,0.0005839496294503805,0.9999521230680961,0.6027359855828305,0.6027359855828305,0.0,0.0,0.6178761486437276,0.7887578708592435,0.0
127,0.0005822643315629124,0.9999583776647956,0.6167526156066298,0.6167526156066298,0.0,0.0,0.6567709036234217,0.8060165103831962,0.0
128,0.0005806030754582868,0.9999638151817336,0.6161222967934379,0.6161222967934379,0.0,0.0,0.601873298838494,0.818466641518107,0.0
129,0.0005789652507508507,0.9999685423558902,0.6283436359855574,0.6283436359855574,0.0,0.0,0.6468194166536463,0.8141797213653501,0.0
130,0.0005773502691896258,0.9999726519818308,0.597068145800317,0.597068145800317,0.0,0.0036585365853658534,0.5999345305151128,0.8089194589850105,0.0
131,0.0005757575636202255,0.9999762247327106,0.612441799068785,0.612441799068785,0.0,0.0,0.6792702894089054,0.7999909056282577,0.0
132,0.0005741865870062566,0.9999793307434834,0.6212509855453351,0.6212509855453351,0.0,0.006097560975609756,0.599454157101377,0.7732156710888269,0.0
133,0.0005726368115061907,0.999982030987367,0.6490669524650107,0.6490669524650107,0.0,0.0,0.646261100812036,0.8135720902679815,0.0
134,0.0005711077276020007,0.9999843784725497,0.6251910477692435,0.6251910477692435,0.0,0.030805607476635515,0.6007761034015853,0.8204846842209099,0.0
135,0.0005695988432761473,0.999986419282604,0.6216795106763531,0.6216795106763531,0.0,0.0,0.6892548026176906,0.8113395637800584,0.0
136,0.0005681096832337497,0.9999881934810155,0.6015275907677275,0.6015275907677275,0.0,0.0,0.6085427609565328,0.8161353804379566,0.0
137,0.0005666397881670222,0.9999897358975733,0.605703468490474,0.605703468490474,0.0,0.03073752913752914,0.6320846730607945,0.7891304347826087,0.0
138,0.0005651887140592689,0.9999910768120439,0.6186413231038785,0.6186413231038785,0.0,0.0,0.6299748054710625,0.8375291530748481,0.0
139,0.0005637560315259289,0.9999922425485426,0.5882159253405584,0.5882159253405584,0.0,0.06925996204933586,0.5892126937828169,0.8247209920715197,0.0
140,0.0005623413251903491,0.9999932559922726,0.6040906965871903,0.6040906965871903,0.0,0.0015999999999999999,0.6425528993972486,0.7630085467868537,0.0
141,0.000560944193092126,0.99999413703876,0.610706478487312,0.610706478487312,0.0,0.010922330097087377,0.5987753980971442,0.8337546343618047,0.0
142,0.0005595642461260143,0.9999949029844102,0.6260202756717399,0.6260202756717399,0.0,0.05093555093555093,0.6618993248378537,0.8484478525544008,0.0
143,0.0005582011075095408,0.9999955688660456,0.6225342448969591,0.6225342448969591,0.0,0.02314685693921505,0.635720926247242,0.8483962033598642,0.0
144,0.0005568544122775909,0.9999961477560895,0.6065024300318418,0.6065024300318418,0.0,0.02570093457943925,0.6020711466370917,0.8357912009024715,0.0
145,0.0005555238068023583,0.9999966510191889,0.6304109370481538,0.6304109370481538,0.0,0.0,0.7029822297927595,0.8460458017291552,0.0
146,0.0005542089483371553,0.9999970885353151,0.6086131202993991,0.6086131202993991,0.0,0.004072187886279357,0.6101998610565144,0.8315524206643026,0.0
147,0.0005529095045826863,0.9999974688937177,0.6130623156342182,0.6130623156342182,0.0,0.03687150837988827,0.6318591158373462,0.845560464597636,0.0
148,0.0005516251532744789,0.9999977995615448,0.6333926189417519,0.6333926189417519,0.0,0.0012376237623762376,0.6655997855258684,0.8521950827534772,0.0
149,0.0005503555817902561,0.9999980870304324,0.6134421224015387,0.6134421224015387,0.0,0.012091898428053206,0.622530113371004,0.8534242693465874,0.0
