Epoch,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.546188033478017,0.546188033478017,0.0,0.5598293889145576,0.5598293889145576,0.0
1,0.48648470464135024,0.48648470464135024,0.0,0.544435802086636,0.544435802086636,0.0
2,0.5794026391536765,0.5794026391536765,0.0,0.6345011117530683,0.6345011117530683,0.0
3,0.530791721166423,0.530791721166423,0.0,0.601158702297933,0.601158702297933,0.0
4,0.6122004357298475,0.6122004357298475,0.0,0.683777721531567,0.683777721531567,0.0
5,0.6160034231921265,0.6160034231921265,0.0,0.711348658933171,0.711348658933171,0.0
6,0.6130192218094067,0.6130192218094067,0.0,0.7292550739555597,0.7292550739555597,0.0
7,0.6270606437520857,0.6270606437520857,0.0,0.8042921992736378,0.8042921992736378,0.0
8,0.6209912536443147,0.6209912536443147,0.0,0.7536714746265589,0.7536714746265589,0.0
9,0.6555327521605694,0.6555327521605694,0.0,0.8415914593383562,0.8415914593383562,0.0
10,0.6462171549380851,0.6462171549380851,0.0,0.8576781960533177,0.8576781960533177,0.0
11,0.6377228292121909,0.6377228292121909,0.0,0.87957157784744,0.87957157784744,0.0
12,0.6519572698594781,0.6519572698594781,0.0,0.9309987567343555,0.9309987567343555,0.0
13,0.6454190351093547,0.6454190351093547,0.0,0.959595666217798,0.959595666217798,0.0
14,0.6429282666124772,0.6429282666124772,0.0,0.9106416555277388,0.9106416555277388,0.0
15,0.6518327285419412,0.6518327285419412,0.0,0.9521452073458856,0.9521452073458856,0.0
16,0.6189768996741183,0.6189768996741183,0.0,0.9790006798341061,0.9790006798341061,0.0
17,0.6554190169218372,0.6554190169218372,0.0,0.9945216737756515,0.9945216737756515,0.0
18,0.6570421769974697,0.6570421769974697,0.0,0.9734135792047066,0.9734135792047066,0.0
19,0.6501056733372961,0.6501056733372961,0.0,0.9923754998182479,0.9923754998182479,0.0
20,0.6220583902332792,0.6220583902332792,0.0,0.9730899116276099,0.9730899116276099,0.0
21,0.635065565808645,0.635065565808645,0.0,0.9945066353438099,0.9945066353438099,0.0
22,0.632816950585295,0.632816950585295,0.0,0.9917013760931896,0.9917013760931896,0.0
23,0.6343037214885955,0.6343037214885955,0.0,0.9985179869023055,0.9985179869023055,0.0
24,0.6496599874159044,0.6496599874159044,0.0,1.0,1.0,0.0
25,0.6612500294595933,0.6612500294595933,0.0,1.0,1.0,0.0
26,0.6588455473339456,0.6588455473339456,0.0,0.999840612049729,0.999840612049729,0.0
27,0.6621165348253907,0.6621165348253907,0.0,0.999840612049729,0.999840612049729,0.0
28,0.6516936671575848,0.6516936671575848,0.0,0.9998405103668262,0.9998405103668262,0.0
29,0.65438701429694,0.65438701429694,0.0,1.0,1.0,0.0
30,0.6602928386766265,0.6602928386766265,0.0,1.0,1.0,0.0
31,0.6554528212422949,0.6554528212422949,0.0,1.0,1.0,0.0
32,0.654474570264044,0.654474570264044,0.0,1.0,1.0,0.0
33,0.6536363636363636,0.6536363636363636,0.0,1.0,1.0,0.0
34,0.6522140652763491,0.6522140652763491,0.0,1.0,1.0,0.0
35,0.6586138683192408,0.6586138683192408,0.0,1.0,1.0,0.0
36,0.6514378262490679,0.6514378262490679,0.0,1.0,1.0,0.0
37,0.6600280408200789,0.6600280408200789,0.0,1.0,1.0,0.0
38,0.6609865888127667,0.6609865888127667,0.0,1.0,1.0,0.0
39,0.6543328017012227,0.6543328017012227,0.0,1.0,1.0,0.0
40,0.6615347216595089,0.6615347216595089,0.0,1.0,1.0,0.0
41,0.6596142674567212,0.6596142674567212,0.0,1.0,1.0,0.0
42,0.6584332117422269,0.6584332117422269,0.0,1.0,1.0,0.0
43,0.6556174848254056,0.6556174848254056,0.0,1.0,1.0,0.0
44,0.656920664119617,0.656920664119617,0.0,1.0,1.0,0.0
45,0.6512565445026177,0.6512565445026177,0.0,1.0,1.0,0.0
46,0.6513617960986382,0.6513617960986382,0.0,1.0,1.0,0.0
47,0.6526315789473685,0.6526315789473685,0.0,1.0,1.0,0.0
48,0.6542215560231761,0.6542215560231761,0.0,1.0,1.0,0.0
49,0.6470403130757172,0.6470403130757172,0.0,1.0,1.0,0.0
