Epoch,Learning Rate,Rho,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Topic Fscore,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.001,0.0,0.5320175438596492,0.5320175438596492,0.0,0.0,0.43873514819258014,0.563155105315,0.0
1,0.001,0.0,0.5361995753715499,0.5361995753715499,0.0,0.18632707774798926,0.41574138851403997,0.564431146254913,0.0
2,0.001,0.0,0.533010752688172,0.533010752688172,0.0,0.21821736903431535,0.428465778050676,0.5648468638556744,0.0
3,0.001,0.0,0.5361995753715499,0.5361995753715499,0.0,0.5409209304988203,0.41652171624005,0.564431146254913,0.0
4,0.001,0.0,0.5287462987270674,0.5287462987270674,0.0,0.6576037943438282,0.41020210688967546,0.5619769169298477,0.0
5,0.001,0.0,0.5298417894162575,0.5298417894162575,0.0,0.7159493229044229,0.4028019999699465,0.555094955688128,0.0
6,0.001,0.0,0.5300044984255511,0.5300044984255511,0.0,0.7127265016375173,0.39775850062157825,0.5461206951599102,0.0
7,0.001,0.0,0.5361416361416361,0.5361416361416361,0.0,0.7401464402554915,0.4179143004161596,0.5720696458151092,0.0
8,0.001,0.0,0.5392560410799291,0.5392560410799291,0.0,0.7524215109515147,0.4101269632977787,0.5587779196747374,0.0
9,0.001,0.0,0.552985404688191,0.552985404688191,0.0,0.7624444282089337,0.4275508449883319,0.5848738189899232,0.0
10,0.001,0.0,0.5675969455691731,0.5675969455691731,0.0,0.7633876459143969,0.4331931824595068,0.5857041785252535,0.0
11,0.001,0.0,0.5759623410418815,0.5759623410418815,0.0,0.7836202939646468,0.4620074074782643,0.6081195532393038,0.0
12,0.001,0.0,0.5822104525274554,0.5822104525274554,0.0,0.7730817624395808,0.4698852708711785,0.5928415605912742,0.0
13,0.001,0.0,0.5703654485049834,0.5703654485049834,0.0,0.7879786566227244,0.46053087845518775,0.5737105182076327,0.0
14,0.001,0.0,0.5880837312216141,0.5880837312216141,0.0,0.7850538957052485,0.48393590575010803,0.6168988366141459,0.0
15,0.001,0.0,0.5825988700564972,0.5825988700564972,0.0,0.7865520469908287,0.48616824632463507,0.5989219471624182,0.0
16,0.001,0.0,0.5904047623467676,0.5904047623467676,0.0,0.7664099613682498,0.4953581361664753,0.6290197527615179,0.0
17,0.001,0.0,0.6301948342121726,0.6301948342121726,0.0,0.7896672504378284,0.5105904425175605,0.6502372521979092,0.0
18,0.001,0.0,0.6213865578314437,0.6213865578314437,0.0,0.789517978704958,0.5028154216684684,0.6436949511546286,0.0
19,0.001,0.0,0.6439959055722603,0.6439959055722603,0.0,0.7961809463605667,0.5471216572396789,0.6398878302022817,0.0
20,0.001,0.0,0.6459955025082165,0.6459955025082165,0.0,0.7999505641183384,0.5235362231284297,0.6734979960045087,0.0
21,0.001,0.0,0.6090635424294198,0.6090635424294198,0.0,0.7985380399875334,0.5351683864720524,0.6392889014137428,0.0
22,0.001,0.0,0.611904761904762,0.611904761904762,0.0,0.7998252880120553,0.5536605052282544,0.6507615555658259,0.0
23,0.001,0.0,0.6273095758691677,0.6273095758691677,0.0,0.800666352623497,0.5359938135165894,0.6659915338547011,0.0
24,0.001,0.0,0.6041803818301514,0.6041803818301514,0.0,0.7926055524931842,0.5309289075779979,0.6457512448265998,0.0
25,0.001,0.0,0.6461200483541008,0.6461200483541008,0.0,0.7982329650425312,0.5662182850793258,0.6893707279584286,0.0
26,0.001,0.0,0.6197552350652373,0.6197552350652373,0.0,0.8028066516619818,0.5076498201877178,0.6529355639612964,0.0
