Epoch,Learning Rate,Rho,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Topic Fscore,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.001,0.0,0.36712598425196846,0.36712598425196846,0.0,0.0,0.2654516640253566,0.35430988894764676,0.0
1,0.001,0.0,0.36712598425196846,0.36712598425196846,0.0,0.18997524752475248,0.2654516640253566,0.35430988894764676,0.0
2,0.001,0.0,0.36712598425196846,0.36712598425196846,0.0,0.2660678224771744,0.2654516640253566,0.35430988894764676,0.0
3,0.001,0.0,0.36650246305418716,0.36650246305418716,0.0,0.47828521323910034,0.26530882158444646,0.3542917696926881,0.0
4,0.001,0.0,0.3692614770459082,0.3692614770459082,0.0,0.6422262724607832,0.26415094339622647,0.3541442411194833,0.0
5,0.001,0.0,0.37010309278350517,0.37010309278350517,0.0,0.6172485131344638,0.26231073523393805,0.35401325478645074,0.0
6,0.001,0.0,0.37142857142857144,0.37142857142857144,0.0,0.6761357292573169,0.2637779282329046,0.3550856726212177,0.0
7,0.001,0.0,0.36730360934182593,0.36730360934182593,0.0,0.6859621046376576,0.26371012870733074,0.3589792420491335,0.0
8,0.001,0.0,0.3646922183507549,0.3646922183507549,0.0,0.6924217845420468,0.2671074888512994,0.35711348684210525,0.0
9,0.001,0.0,0.43436058700209645,0.43436058700209645,0.0,0.6980749042602943,0.35748507802644486,0.44999694333474205,0.0
10,0.001,0.0,0.39262674367548217,0.39262674367548217,0.0,0.7044962017369094,0.343992331018821,0.3918490897579167,0.0
11,0.001,0.0,0.3947500506326885,0.3947500506326885,0.0,0.7157928079653262,0.365650421473866,0.3906441731528837,0.0
12,0.001,0.0,0.38439751003952694,0.38439751003952694,0.0,0.7202219257821973,0.3059234645351695,0.37982140023128386,0.0
13,0.001,0.0,0.5092759051186018,0.5092759051186018,0.0,0.7264692159884096,0.41879518805649907,0.4989131404430427,0.0
14,0.001,0.0,0.40134666394613344,0.40134666394613344,0.0,0.729973173102484,0.3783468670965967,0.4084795764597071,0.0
15,0.001,0.0,0.4539518618692457,0.4539518618692457,0.0,0.7236654308739316,0.421097790051114,0.4602006065952485,0.0
16,0.001,0.0,0.4664655525039444,0.4664655525039444,0.0,0.7316797531042107,0.38921515202566676,0.45924858665071244,0.0
17,0.001,0.0,0.5300358870338586,0.5300358870338586,0.0,0.7402615952415437,0.518678257550993,0.568013187396743,0.0
18,0.001,0.0,0.48399246704331456,0.48399246704331456,0.0,0.7315205072588964,0.44576516965715923,0.4792384131448631,0.0
19,0.001,0.0,0.5099070190021457,0.5099070190021457,0.0,0.7301557648908498,0.4723942192977718,0.5245984460028004,0.0
20,0.001,0.0,0.5356623822735593,0.5356623822735593,0.0,0.7381732057272823,0.4816612495387106,0.5359438411336388,0.0
21,0.001,0.0,0.5332201471420488,0.5332201471420488,0.0,0.7414697855193404,0.4778311249304479,0.5287413715870883,0.0
22,0.001,0.0,0.5539362690938426,0.5539362690938426,0.0,0.750450714854723,0.5535863671273293,0.6055829821930787,0.0
23,0.001,0.0,0.4932153662785367,0.4932153662785367,0.0,0.7457539361136715,0.45225526846457625,0.47260737756061194,0.0
24,0.001,0.0,0.5775554958825635,0.5775554958825635,0.0,0.7470686852008489,0.5614849237177661,0.6329632320560913,0.0
25,0.001,0.0,0.5794012252918739,0.5794012252918739,0.0,0.7491421683180657,0.5427613888475137,0.5993169186182931,0.0
26,0.001,0.0,0.6158561296859169,0.6158561296859169,0.0,0.7414280282028974,0.5949002022333596,0.6302392105198955,0.0
27,0.001,0.0,0.5682917600488984,0.5682917600488984,0.0,0.7435869491754528,0.6012059533315169,0.6304056811610825,0.0
28,0.001,0.0,0.5800144899178727,0.5800144899178727,0.0,0.7458867713452395,0.6259783464465634,0.6493128807063644,0.0
29,0.001,0.0,0.5774700844498821,0.5774700844498821,0.0,0.7626609692469872,0.6156458536312963,0.6400422598533768,0.0
30,0.001,0.0,0.5814364207221351,0.5814364207221351,0.0,0.7629076678229947,0.5750983702424467,0.6027561327561327,0.0
31,0.001,0.0,0.5989774689035456,0.5989774689035456,0.0,0.755469151027589,0.6296854560694108,0.6518867395570507,0.0
32,0.001,0.0,0.598521402504631,0.598521402504631,0.0,0.7392680312388342,0.6294455490057552,0.6587557492132656,0.0
33,0.001,0.0,0.557263102518577,0.557263102518577,0.0,0.7580934445341225,0.5596758349705304,0.5779868247694335,0.0
34,0.001,0.0,0.570677570093458,0.570677570093458,0.0,0.7443637844336672,0.5486477245173583,0.571994669514007,0.0
35,0.001,0.0,0.5772345301757067,0.5772345301757067,0.0,0.7354343709407327,0.6337617075708959,0.6558103014107342,0.0
36,0.001,0.0,0.561944670779498,0.561944670779498,0.0,0.7596546647972284,0.6222811790623837,0.6345047002122732,0.0
37,0.001,0.0,0.5702963638983621,0.5702963638983621,0.0,0.7503936696340257,0.6216346673390728,0.6381344938445607,0.0
38,0.001,0.0,0.6143453815261044,0.6143453815261044,0.0,0.7435348033974603,0.649979931320519,0.6700820881429549,0.0
39,0.001,0.0,0.6031526548672567,0.6031526548672567,0.0,0.7566265717758363,0.6313331297901157,0.6554815460140904,0.0
40,0.001,0.0,0.5844209524286681,0.5844209524286681,0.0,0.7629472693032016,0.6390317131308317,0.6523346767612088,0.0
41,0.001,0.0,0.6030145564047094,0.6030145564047094,0.0,0.7557865462975641,0.6606754677221464,0.6839947897872138,0.0
42,0.001,0.0,0.5923639373663517,0.5923639373663517,0.0,0.7740829900874612,0.6953801941535721,0.7141255923261551,0.0
43,0.001,0.0,0.6269616018569993,0.6269616018569993,0.0,0.7605421453159656,0.7061763253403988,0.725000910167535,0.0
44,0.001,0.0,0.5629876454045063,0.5629876454045063,0.0,0.77024158097027,0.6714235079754693,0.6851326020001975,0.0
45,0.001,0.0,0.5932406930862927,0.5932406930862927,0.0,0.7633958384591051,0.6204648013445141,0.6481175323043684,0.0
46,0.001,0.0,0.6167690093299231,0.6167690093299231,0.0,0.7548853406644619,0.6903064307629001,0.7174551325412717,0.0
47,0.001,0.0,0.6075674875179826,0.6075674875179826,0.0,0.766459861309716,0.6899670568882214,0.7009669905861453,0.0
48,0.001,0.0,0.5958241812180187,0.5958241812180187,0.0,0.7716092959644412,0.6945140696282359,0.7078254326561324,0.0
49,0.001,0.0,0.5935672514619883,0.5935672514619883,0.0,0.7661761831481058,0.6863733417580666,0.7118926915194046,0.0
50,0.001,0.0,0.6047274418040492,0.6047274418040492,0.0,0.7743258176362051,0.7045104895104894,0.715925032898783,0.0
