Epoch,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.4673206216246004,0.4673206216246004,0.0,0.4767227305656686,0.4767227305656686,0.0
1,0.5525200687398479,0.5525200687398479,0.0,0.5685080401284335,0.5685080401284335,0.0
2,0.5733278742593289,0.5733278742593289,0.0,0.6363213055948937,0.6363213055948937,0.0
3,0.5677650180390555,0.5677650180390555,0.0,0.6615309785212313,0.6615309785212313,0.0
4,0.6121000618983585,0.6121000618983585,0.0,0.7244021195760848,0.7244021195760848,0.0
5,0.5863279613123888,0.5863279613123888,0.0,0.71278540946329,0.71278540946329,0.0
6,0.6254792172400166,0.6254792172400166,0.0,0.7370406515386487,0.7370406515386487,0.0
7,0.6226487503811418,0.6226487503811418,0.0,0.8010795466764156,0.8010795466764156,0.0
8,0.6411645226811103,0.6411645226811103,0.0,0.8299779152433366,0.8299779152433366,0.0
9,0.6264692585895117,0.6264692585895117,0.0,0.8812339331619536,0.8812339331619536,0.0
10,0.6357179121437033,0.6357179121437033,0.0,0.8930605999721806,0.8930605999721806,0.0
11,0.596562184024267,0.596562184024267,0.0,0.9287026101546507,0.9287026101546507,0.0
12,0.6074288384928671,0.6074288384928671,0.0,0.9371254198855379,0.9371254198855379,0.0
13,0.5883593849281993,0.5883593849281993,0.0,0.9620592447654013,0.9620592447654013,0.0
14,0.6250946928043244,0.6250946928043244,0.0,0.9611841029275472,0.9611841029275472,0.0
15,0.6241518230420351,0.6241518230420351,0.0,0.9845977203495948,0.9845977203495948,0.0
16,0.6128461729006688,0.6128461729006688,0.0,0.9667401051329623,0.9667401051329623,0.0
17,0.6225916940202655,0.6225916940202655,0.0,0.9828475344599733,0.9828475344599733,0.0
18,0.6231073274551535,0.6231073274551535,0.0,0.9877265271658502,0.9877265271658502,0.0
19,0.6283103660648985,0.6283103660648985,0.0,0.9962532965656175,0.9962532965656175,0.0
20,0.6239083750894774,0.6239083750894774,0.0,0.9950396330132738,0.9950396330132738,0.0
21,0.6049742474425128,0.6049742474425128,0.0,0.9975040347264734,0.9975040347264734,0.0
22,0.6134563212154096,0.6134563212154096,0.0,0.996801495984426,0.996801495984426,0.0
23,0.5949063187023527,0.5949063187023527,0.0,0.9497947745601031,0.9497947745601031,0.0
24,0.6055819681521366,0.6055819681521366,0.0,0.9930380489768085,0.9930380489768085,0.0
25,0.5762684649967887,0.5762684649967887,0.0,0.9986146013764126,0.9986146013764126,0.0
26,0.5934175769258228,0.5934175769258228,0.0,0.9994462901439646,0.9994462901439646,0.0
27,0.5866393916852632,0.5866393916852632,0.0,0.9994462901439646,0.9994462901439646,0.0
28,0.5919776608399363,0.5919776608399363,0.0,0.9994469026548672,0.9994469026548672,0.0
29,0.5967271642480465,0.5967271642480465,0.0,0.9994469026548672,0.9994469026548672,0.0
30,0.5956316874447826,0.5956316874447826,0.0,0.9997232982844493,0.9997232982844493,0.0
31,0.5931050818685168,0.5931050818685168,0.0,0.9997236042012161,0.9997236042012161,0.0
32,0.5959931170108161,0.5959931170108161,0.0,0.9997232982844493,0.9997232982844493,0.0
33,0.5869149546940915,0.5869149546940915,0.0,0.9997232982844493,0.9997232982844493,0.0
34,0.5878711655236111,0.5878711655236111,0.0,0.9997236042012161,0.9997236042012161,0.0
35,0.5933265631800377,0.5933265631800377,0.0,0.9997236042012161,0.9997236042012161,0.0
36,0.5825199329642985,0.5825199329642985,0.0,0.9997232982844493,0.9997232982844493,0.0
37,0.5908546455974701,0.5908546455974701,0.0,0.9997236042012161,0.9997236042012161,0.0
38,0.5874358653485171,0.5874358653485171,0.0,0.9997236042012161,0.9997236042012161,0.0
39,0.5764022435897436,0.5764022435897436,0.0,0.9557995338153683,0.9557995338153683,0.0
40,0.5991393845554676,0.5991393845554676,0.0,0.9941834789059234,0.9941834789059234,0.0
41,0.5850789776964274,0.5850789776964274,0.0,0.9986135362514386,0.9986135362514386,0.0
42,0.5877378234398782,0.5877378234398782,0.0,0.9997232982844493,0.9997232982844493,0.0
43,0.6063325365414005,0.6063325365414005,0.0,0.9997232982844493,0.9997232982844493,0.0
44,0.6037876998188834,0.6037876998188834,0.0,0.9997232982844493,0.9997232982844493,0.0
45,0.6022138807275443,0.6022138807275443,0.0,0.9997236042012161,0.9997236042012161,0.0
46,0.6049603174603174,0.6049603174603174,0.0,0.9997236042012161,0.9997236042012161,0.0
47,0.6021749335002347,0.6021749335002347,0.0,0.9997232982844493,0.9997232982844493,0.0
48,0.6055088180895838,0.6055088180895838,0.0,0.9997232982844493,0.9997232982844493,0.0
49,0.6099183295444979,0.6099183295444979,0.0,0.9997236042012161,0.9997236042012161,0.0
