Epoch,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.5413140661954694,0.5413140661954694,0.0,0.5570059215327586,0.5570059215327586,0.0
1,0.5727139127307974,0.5727139127307974,0.0,0.5897716751499058,0.5897716751499058,0.0
2,0.5839470495012584,0.5839470495012584,0.0,0.6062137777876426,0.6062137777876426,0.0
3,0.5766117058685629,0.5766117058685629,0.0,0.5989969795273904,0.5989969795273904,0.0
4,0.604001194386384,0.604001194386384,0.0,0.6972811861398953,0.6972811861398953,0.0
5,0.6098755931768629,0.6098755931768629,0.0,0.7221036833913882,0.7221036833913882,0.0
6,0.6116859321531539,0.6116859321531539,0.0,0.7468779966474149,0.7468779966474149,0.0
7,0.625373717240822,0.625373717240822,0.0,0.7909447762127819,0.7909447762127819,0.0
8,0.6227032962723298,0.6227032962723298,0.0,0.8247109477928529,0.8247109477928529,0.0
9,0.6326573426573426,0.6326573426573426,0.0,0.8570121201248079,0.8570121201248079,0.0
10,0.5894495412844036,0.5894495412844036,0.0,0.8531579303653225,0.8531579303653225,0.0
11,0.660280029476787,0.660280029476787,0.0,0.8984996669821573,0.8984996669821573,0.0
12,0.6227155727155728,0.6227155727155728,0.0,0.9430059809052485,0.9430059809052485,0.0
13,0.639911097206471,0.639911097206471,0.0,0.9584794149859466,0.9584794149859466,0.0
14,0.6436896880610412,0.6436896880610412,0.0,0.9700758977427507,0.9700758977427507,0.0
15,0.6296264855687606,0.6296264855687606,0.0,0.9729427910364201,0.9729427910364201,0.0
16,0.6360902255639098,0.6360902255639098,0.0,0.9890814791147018,0.9890814791147018,0.0
17,0.6444840131174422,0.6444840131174422,0.0,0.9948562148183135,0.9948562148183135,0.0
18,0.6292853487975438,0.6292853487975438,0.0,0.987405636455843,0.987405636455843,0.0
19,0.6192128948761692,0.6192128948761692,0.0,0.9911075776154645,0.9911075776154645,0.0
20,0.6350380949852664,0.6350380949852664,0.0,0.996430247818576,0.996430247818576,0.0
21,0.6379750226429054,0.6379750226429054,0.0,0.9942622571692877,0.9942622571692877,0.0
22,0.6335488559757412,0.6335488559757412,0.0,0.9984437522643433,0.9984437522643433,0.0
23,0.6364917939941641,0.6364917939941641,0.0,0.9985993423920234,0.9985993423920234,0.0
24,0.6360331084815514,0.6360331084815514,0.0,0.9995328161031968,0.9995328161031968,0.0
25,0.6319364347046008,0.6319364347046008,0.0,0.9990718922262063,0.9990718922262063,0.0
26,0.6198684989560936,0.6198684989560936,0.0,0.9989123207650236,0.9989123207650236,0.0
27,0.6276595744680851,0.6276595744680851,0.0,0.9987512551071873,0.9987512551071873,0.0
28,0.6261664892695363,0.6261664892695363,0.0,0.9993793950690503,0.9993793950690503,0.0
29,0.6304521995118406,0.6304521995118406,0.0,0.9995328161031968,0.9995328161031968,0.0
30,0.6348963317384371,0.6348963317384371,0.0,0.9995328161031968,0.9995328161031968,0.0
31,0.6324857086536566,0.6324857086536566,0.0,0.9995328161031968,0.9995328161031968,0.0
32,0.6287019584038849,0.6287019584038849,0.0,0.9995328161031968,0.9995328161031968,0.0
33,0.6276038402727295,0.6276038402727295,0.0,0.9995329105451464,0.9995329105451464,0.0
34,0.6197595639549691,0.6197595639549691,0.0,0.9995329105451464,0.9995329105451464,0.0
35,0.6407018907018907,0.6407018907018907,0.0,0.9995328161031968,0.9995328161031968,0.0
36,0.6324797843665768,0.6324797843665768,0.0,0.9992259738609774,0.9992259738609774,0.0
37,0.628888184985746,0.628888184985746,0.0,0.9995328161031968,0.9995328161031968,0.0
38,0.6344255668705097,0.6344255668705097,0.0,0.9992182494654531,0.9992182494654531,0.0
39,0.6243920972644377,0.6243920972644377,0.0,0.9995329105451464,0.9995329105451464,0.0
40,0.6272044700541295,0.6272044700541295,0.0,0.9995329105451464,0.9995329105451464,0.0
41,0.6292002982268469,0.6292002982268469,0.0,0.9992182494654531,0.9992182494654531,0.0
42,0.6281099002775778,0.6281099002775778,0.0,0.9995328161031968,0.9995328161031968,0.0
43,0.6230059568882831,0.6230059568882831,0.0,0.9995329105451464,0.9995329105451464,0.0
44,0.6219818913480885,0.6219818913480885,0.0,0.9995328161031968,0.9995328161031968,0.0
45,0.6232961586121437,0.6232961586121437,0.0,0.9995328161031968,0.9995328161031968,0.0
46,0.6303950184860868,0.6303950184860868,0.0,0.9995329105451464,0.9995329105451464,0.0
47,0.6204239284032029,0.6204239284032029,0.0,0.9995329105451464,0.9995329105451464,0.0
48,0.6265137071855894,0.6265137071855894,0.0,0.9995328161031968,0.9995328161031968,0.0
49,0.625059539901389,0.625059539901389,0.0,0.9995328161031968,0.9995328161031968,0.0
