Epoch,Dev Fscore overall,Dev Fscore seen,Dev Fscore unseen,Train Fscore overall,Train Fscore seen,Train Fscore unseen
0,0.37447434650113776,0.37447434650113776,0.0,0.39630694474820377,0.39630694474820377,0.0
1,0.5531481879432176,0.5531481879432176,0.0,0.5876785427700209,0.5876785427700209,0.0
2,0.56286968515424,0.56286968515424,0.0,0.6071299006075148,0.6071299006075148,0.0
3,0.5800933581975769,0.5800933581975769,0.0,0.6544323814703208,0.6544323814703208,0.0
4,0.5773529837274105,0.5773529837274105,0.0,0.6885135156640387,0.6885135156640387,0.0
5,0.5952541087849736,0.5952541087849736,0.0,0.7144770725060705,0.7144770725060705,0.0
6,0.6037563569116967,0.6037563569116967,0.0,0.7453708890913253,0.7453708890913253,0.0
7,0.6217241451778996,0.6217241451778996,0.0,0.776475966433237,0.776475966433237,0.0
8,0.6153020964017528,0.6153020964017528,0.0,0.8134901012800604,0.8134901012800604,0.0
9,0.6225081699346405,0.6225081699346405,0.0,0.8378544712130713,0.8378544712130713,0.0
10,0.636043039828742,0.636043039828742,0.0,0.8631235006064008,0.8631235006064008,0.0
11,0.6035154077205473,0.6035154077205473,0.0,0.8833216378866193,0.8833216378866193,0.0
12,0.6137690588196043,0.6137690588196043,0.0,0.9147691349874678,0.9147691349874678,0.0
13,0.6224515800203874,0.6224515800203874,0.0,0.9283740316301243,0.9283740316301243,0.0
14,0.6267307738137795,0.6267307738137795,0.0,0.9486230922545287,0.9486230922545287,0.0
15,0.6256963119477525,0.6256963119477525,0.0,0.9169513203594465,0.9169513203594465,0.0
16,0.6028957661428669,0.6028957661428669,0.0,0.9411172860873978,0.9411172860873978,0.0
17,0.6420957254024091,0.6420957254024091,0.0,0.9839322171880884,0.9839322171880884,0.0
18,0.6278515678488292,0.6278515678488292,0.0,0.9833318566074232,0.9833318566074232,0.0
19,0.6322983555638775,0.6322983555638775,0.0,0.9922954658902274,0.9922954658902274,0.0
20,0.6281003066031856,0.6281003066031856,0.0,0.9926704625511669,0.9926704625511669,0.0
21,0.644196106705119,0.644196106705119,0.0,0.9966239250130344,0.9966239250130344,0.0
22,0.6423835548034511,0.6423835548034511,0.0,0.9962199763184417,0.9962199763184417,0.0
23,0.6484265095206974,0.6484265095206974,0.0,0.9974777242234245,0.9974777242234245,0.0
24,0.6441315008388179,0.6441315008388179,0.0,0.9979534606695861,0.9979534606695861,0.0
25,0.6501907353877534,0.6501907353877534,0.0,0.9974453100890919,0.9974453100890919,0.0
26,0.6219975391857915,0.6219975391857915,0.0,0.9920090415913201,0.9920090415913201,0.0
27,0.6601677291016773,0.6601677291016773,0.0,0.9974458155295705,0.9974458155295705,0.0
28,0.6356434645810356,0.6356434645810356,0.0,0.9991178926146936,0.9991178926146936,0.0
29,0.6510090548618098,0.6510090548618098,0.0,0.9989903331255188,0.9989903331255188,0.0
30,0.6333011174871639,0.6333011174871639,0.0,0.9992745849920093,0.9992745849920093,0.0
31,0.5982905982905983,0.5982905982905983,0.0,0.978840734553821,0.978840734553821,0.0
32,0.6342281879194631,0.6342281879194631,0.0,0.9845584733728319,0.9845584733728319,0.0
33,0.6156582351250359,0.6156582351250359,0.0,0.9991178926146936,0.9991178926146936,0.0
34,0.6227343046479947,0.6227343046479947,0.0,0.9982366670289626,0.9982366670289626,0.0
35,0.6450403282864015,0.6450403282864015,0.0,0.9992745849920093,0.9992745849920093,0.0
36,0.6566176470588235,0.6566176470588235,0.0,0.999558835762927,0.999558835762927,0.0
37,0.6391045005527409,0.6391045005527409,0.0,0.999558835762927,0.999558835762927,0.0
38,0.6478174603174603,0.6478174603174603,0.0,0.999558835762927,0.999558835762927,0.0
39,0.6486915281995291,0.6486915281995291,0.0,0.999558835762927,0.999558835762927,0.0
40,0.6395254956690234,0.6395254956690234,0.0,0.999558835762927,0.999558835762927,0.0
41,0.6371430041093463,0.6371430041093463,0.0,0.999558835762927,0.999558835762927,0.0
42,0.6407105855984632,0.6407105855984632,0.0,0.999558835762927,0.999558835762927,0.0
43,0.6370291610744103,0.6370291610744103,0.0,0.999558835762927,0.999558835762927,0.0
44,0.6357573336575368,0.6357573336575368,0.0,0.999558835762927,0.999558835762927,0.0
45,0.636322734598803,0.636322734598803,0.0,0.999558835762927,0.999558835762927,0.0
46,0.6268833256775379,0.6268833256775379,0.0,0.999558835762927,0.999558835762927,0.0
47,0.6298669467787115,0.6298669467787115,0.0,0.999558835762927,0.999558835762927,0.0
48,0.6438223938223937,0.6438223938223937,0.0,0.9995589354020044,0.9995589354020044,0.0
49,0.6335837404369067,0.6335837404369067,0.0,0.999558835762927,0.999558835762927,0.0
